"id","payment_info"
"29904","Frontline CK #313988"
"29905","No charge/Bad Sandbags/Towerhill"
"29906","Alacrity ACH"
"29907","Neumann CK#25174"
"29908","Neumann CK#25174"
"29909","JTR ACH"
"29910","Neumann CK#25174"
"29911","PRN ACH"
"29912","FRONTLINE CK#137108"
"29915","VIA HARBOR CLAIMS MASTERCARD CC PYMNT SENT IN THE MAIL CC ENDING: 4298"
"29916","ACH WILBUR/TRADES PLUS"
"29917","PREFERRED ACH"
"29918","COURTESY DISCOUNT OF $10.51 AS INSURED NOT ABLE TO PAY RB...  $853.49 ck#13262047"
"29919","Damex CK#082241"
"29921","ACH TRADESPLUS/WILBUR"
"29923","ACH WILBUR/TRADES PLUS"
"29924","Centauri CK#0010024004 for J29655 &  J29924"
"29926","ACH CAN"
"29927","JTR ACH"
"29928","BUENA VIDA CK#010086"
"29929","Wilbur ACH"
"29931","Wilbur ACH"
"29932","JTR ACH"
"29933","AMERICAN INTEGRITY CK#682968"
"29934","ACH TRADESPLUS/WILBUR"
"29935","ACH TRADESPLUS/WILBUR"
"29936","PRN ACH"
"29937","JTR ACH"
"29938","EDISON CK#149223"
"29939","Neumann CK#25346"
"29940","Neumann CK#25363"
"29941","PRN ACH"
"29942","ACH"
"29943","SLIDE INSURANCE CK#0002010131"
"29944","Servpro Palm Beach CK#3228285"
"29945","ATI CK#470055"
"29946","Neumann CK#25346"
"29947","ACH CAN"
"29948","LIBERTY MUTUAL CK#55309579"
"29949","SECC ACH"
"29950","PRN ACH"
"29952","SECC ACH"
"29953","PRN ACH"
"29954","SECC ACH"
"29955","Liberty Mutual CK#55520459"
"29956","UPC CK#230622"
"29957","PRN ACH"
"29958","PRN ACH"
"29959","PRN ACH"
"29960","ACH ALACRITY"
"29961","ACH TRADESPLUS/WILBUR"
"29962","ACH CAN"
"29963","PRN ACH"
"29964","Credit Card visa ending 6511
Second pymt MASTERCARD****5350"
"29966","PRN ACH"
"29967","QuickBooks Payments-Credit Card"
"29969","FedNat CK#1283009"
"29970","NO FEE YET AS WE RECD PAYMENT DIRECTLY FROM CENTAURI CK#0010008207=EMAILED PREFERRED TO ADVISE OF PAYMENT"
"29971","Olympus CK#0000219859"
"29972","United Water CK # 6274"
"29973","Olympus CK0000216552"
"29975","Neumann CK#25346"
"29977","RRT CK#95794"
"29978","LIGHTHOUSE CK#453439"
"29979","PAYMENT PLAN SETTLEMENT $1950
$325.00 MONTHLY/CC"
"29981","SECC ACH"
"29982","CENTAURI CK#13260656"
"29983","PRN ACH"
"29984","Neumann CK#25346"
"29985","PRN ACH"
"29986","ACH CAN"
"29988","PRN ACH"
"29989","ACH TRADES PLUS/WILBUR"
"29992","UPC CK#5365463 J30032 & J29992"
"29993","UPC CK#5368982"
"29994","PRN ACH"
"29995","PRN ACH"
"29996","ASI CK# 239684"
"29998","PRN ACH"
"29999","SLIDE INSURANCE CK#0002010169"
"30001","Direct Bill Visa - CC"
"30003","PRN ACH"
"30004","UPC CK#5364056"
"30006","JTR ACH"
"30007","JTR ACH"
"30008","PRN ACH"
"30009","SECC ACH"
"30010","FL PENN CK #552461"
"30011","PRN ACH"
"30012","Frontline CK#319564"
"30013","CAN ACH"
"30014","R.Young CK# 5595"
"30016","UPC CK#5363555"
"30018","Alacrity ACH"
"30019","ACH CAN"
"30020","ASI CK# 239879"
"30021","ASI CK#237732"
"30023","Neumann CK#25346"
"30025","PRN ACH"
"30027","PRN ACH"
"30028","Neumann CK#25346"
"30029","Frontline CK# 317604"
"30030","ACH CAN"
"30031","ASI CK#13268669"
"30032","UPC CK#5365463 J30032 & J29992"
"30033","Paid QB CC Apple Pay MasterCard 0683"
"30034","All Claims CK# 007992"
"30035","UPC CK#5366387"
"30036","Neumann CK#25296"
"30038","American Integrity Ck#0000686385"
"30039","PRN ACH"
"30040","MGM CK#734"
"30044","ASI CK#13266029"
"30045","PRN ACH"
"30047","ASI CK#237732"
"30049","PRN ACH"
"30050","American Modern ACH"
"30051","PRN ACH"
"30052","FL Pen CK#554523"
"30054","PRN ACH"
"30057","Neumann CK# 2096"
"30058","PRN ACH"
"30059","PRN ACH"
"30061","JTR ACH"
"30062","RRT CK#95919"
"30063","PRN ACH"
"30065","PRN ACH"
"30066","UPC CK#5364825"
"30067","Nurest-Chase760260637"
"30068","FL Penn CK# 555463"
"30069","QFB ACH Total $3216.78"
"30071","Olympus CK#0000216512"
"30072","PRN ACH"
"30073","PRN ACH"
"30075","SECC ACH"
"30076","Frontline CK# 139168"
"30077","PRN ACH"
"30078","PROGRESSIVE CK#13262396"
"30081","FL Penn CK# 554063"
"30083","QFB ACH Total $3216.78"
"30084","Edison CK# 151242"
"30085","Received  ASI partial pymt 05/10 ck#13266154
2nd Pymt S Barnes CK#4340"
"30086","Frontline CK#322035"
"30087","ASI CK#237832"
"30088","RYTECH CK#5136"
"30089","Sedgwick ACH"
"30090","Neumann CK# 2096"
"30091","Neumann CK# 2096"
"30092","QFB ACH Total $3216.78"
"30094","Paul Davis CK#3962"
"30095","Nurest-Chase760260637"
"30096","Wilbur ACH"
"30097","Frontline CK# 324245"
"30099","PRN ACH"
"30100","JTR ACH"
"30101","SECC ACH"
"30102","JTR ACH"
"30103","CAN ACH"
"30104","Dwight Reed Enterprises CK#4649"
"30105","Edison CK#150857"
"30106","S.Apopka CK#6680"
"30107","JTR ACH"
"30108","PRN ACH"
"30110","UPC CK # 5375426"
"30111","UPC CK#232419"
"30112","Frontline CK# 139794"
"30113","ASI CK# 13270276"
"30114","Nurest-Chase760260637"
"30115","SECC ACH"
"30116","SECC ACH"
"30117","JTR ACH"
"30119","ASI CK#13268270"
"30121","UPC CK# 237668"
"30122","Neumann CK# 2096"
"30123","Neumann CK# 2096"
"30124","Neumann CK# 2096"
"30125","ASI CK#13271132"
"30127","MO# 2223746428"
"30128","Neumann CK# 2096"
"30130","PRN ACH"
"30131","JTR ACH"
"30133","ASI CK#13271027"
"30134","UPC CK# 237668"
"30135","JTR ACH"
"30136","RECD CK#10009149 DIRECTLY FROM CENTAURI-EMAILED PREFERRED.."
"30137","CAN ACH"
"30138","Neumann CK# 2096"
"30139","Edison CK# 152267"
"30140","ASI CK#13268262"
"30141","ASI CK#13264734"
"30142","SECC ACH"
"30143","DKI CK#2854"
"30144","PRN ACH"
"30146","CC via QB Business checking *****3229	 added 3.5% CC Fee"
"30147","Frontline CK#321618"
"30148","Frontline CK#139683"
"30149","Slide CK#0002010536"
"30150","PRN ACH"
"30151","Neumann CK# 2027"
"30153","Neumann CK# 2027"
"30154","Frontline CK# 318235"
"30155","Amica ACH"
"30156","Neumann CK# 2027"
"30160","PRN ACH"
"30161","Rytech CK# 5126"
"30162","QFB ACH"
"30163","SECC ACH"
"30164","UPC CK#239518"
"30165","CC via QB Business checking *****3229 added 3.5% CC Fee"
"30166","PRN ACH"
"30167","Olympus CK#0000221458"
"30168","FedNat CK# 1284014"
"30169","PRN ACH"
"30170","Sage CK#9700000024"
"30171","SECC ACH"
"30172","JTR ACH"
"30173","Neumann CK# 2027"
"30174","Slide CK#0002010987"
"30175","FL Penn CK#555401"
"30176","Frontline CK#140316"
"30177","MC 3240"
"30178","JTR ACH"
"30179","Wilbur ACH"
"30180","Sedgwick Velocity Ck # 62584"
"30181","Velocity CK# 65151"
"30182","PRN ACH"
"30185","Wilbur ACH"
"30186","Neumann CK# 2027"
"30187","JTR ACH"
"30188","Katie called to pay by CC 4572 + CC fee"
"30191","PRN ACH"
"30193","RYTECH CK#5136"
"30194","Neumann CK# 2027"
"30195","Frontline CK#140259"
"30196","ASI CK#13269247"
"30197","Slide CK#0002010987"
"30199","PRN ACH"
"30200","Wilbur ACH"
"30201","UPC CK#239313"
"30203","Neumann CK# 2027"
"30205","Neumann CK# 2027"
"30206","JTR ACH"
"30210","Frontline CK#140379"
"30211","UPC CK#232051"
"30212","Neumann CK# 2027"
"30213","JTR CK# 9414"
"30214","CC via QB Business checking *****3229	 added 3.5% CC Fee"
"30215","JTR ACH"
"30216","Ready5 CK#000407"
"30218","CAN ACH"
"30219","JTR ACH"
"30220","Frontline CK#140378"
"30221","JTR ACH"
"30222","Neumann CK# 2027"
"30223","FL Penn CK# 555463"
"30224","Neumann CK#2055"
"30225","Neumann CK# 2027"
"30227","FL Penn CK# 555020"
"30228","UPC CK# 5368068"
"30229","PRN ACH"
"30232","CC via QB Business checking *****3229	 added 3.5% CC Fee"
"30233","Recromax ACH"
"30234","SECC ACH"
"30236","DKI CK#2900"
"30238","JTR ACH"
"30239","JTR ACH"
"30240","CAN ACH"
"30241","DKI CK # 2900"
"30243","Neumann CK# 2027"
"30244","PRN ACH"
"30245","Wilbur ACH"
"30247","Frontline CK# 321871"
"30248","Neumann CK# 2027"
"30249","UPC CK# 5379228"
"30250","Neumann CK# 2027"
"30251","JTR CK# 9414"
"30256","UPC CK# 250532"
"30258","UPC CK# 232665"
"30259","UPC CK#233515"
"30260","Bankers CK#0021131"
"30261","UPC CK#5369600"
"30262","UPC CK# 237011"
"30263","CAN ACH"
"30265","UPC CK# 232801"
"30266","PRN ACH"
"30267","UPC CK# 5374115"
"30268","Slide CK#0002010770"
"30269","All Claims CK#007934"
"30271","PRN ACH"
"30272","PRN ACH"
"30273","Frontline CK#140377"
"30276","UPC CK# 5379825"
"30279","All Claims CK# 007992"
"30280","Nationwide #18150307"
"30281","UPC CK# 235744"
"30282","TypTap CK# 0000117069"
"30285","PRN ACH"
"30286","UPC CK#235742"
"30289","Wilbur ACH"
"30292","CAN ACH"
"30293","PRN ACH"
"30294","Katie called to pay by CC 4572 + CC fee"
"30295","QB CC"
"30296","ASI CK#13267522"
"30297","Quick Books CC"
"30298","JTR ACH"
"30299","PRN ACH"
"30301","Katie called to pay by CC 4572 + CC fee"
"30302","Slide CK#0002010987"
"30303","Recromax ACH"
"30305","CC via QB Business checking *****3229	 added 3.5% CC Fee"
"30308","SECC ACH"
"30309","Frontline CK #320253"
"30310","Olympus CK #0000218352"
"30311","AI CK#0000687215"
"30312","SECC ACH"
"30313","Frontline CK# 323428"
"30314","PRN ACH"
"30316","DKI CK # 2900"
"30317","PRN ACH"
"30318","Katie called to pay by CC 4572 + CC fee"
"30319","Frontline CK # 323429"
"30320","Neumann CK# 25463"
"30321","Katie called to pay by CC 4572 + CC fee"
"30322","CAN ACH"
"30323","PRN ACH"
"30324","Phyllis Daggett CK#1069"
"30325","CAN ACH"
"30326","CAN ACH"
"30327","PRN ACH"
"30328","PRN ACH"
"30330","UPC CK# 5376436"
"30331","QFB ACH"
"30332","RR CK# 97062"
"30334","Frontline CK#321429"
"30335","Sinclair CK# 11167"
"30336","PRN ACH"
"30337","Servpro of SPB CK# 3503837"
"30338","Direct Bill, Invoice #11048 $1000.00 + 4% Processing fee = $40.00 cc fee."
"30339","JTR ACH"
"30340","Frontline CK#139244"
"30341","JTR ACH"
"30342","JTR ACH"
"30343","JTR ACH"
"30345","ALL Claims CK#007897"
"30346","Neumann CK#25539"
"30348","JTR ACH"
"30349","JTR ACH"
"30350","Damex CK# 82347"
"30352","Peter Castellano CK#6563"
"30353","Edison CK#153504"
"30354","Rytech CK# 5153"
"30355","The guys were supposed to get the check after completion, they forgot :( Nadal authorized to run the CC without charging the fee."
"30357","ITD CK#10323"
"30358","Fireservice CK#25087"
"30361","PRN ACH"
"30362","Edison CK# 155256"
"30363","Edison CK# 152311"
"30364","Servpro of Naples CK# 1181"
"30365","Damex CK# 82467"
"30366","Damex CK# 82467"
"30367","PRN ACH"
"30368","FL Penn  Ck# 556671"
"30370","Direct Bill - Customer paid cc4550. $250.00+10fee. Invoice 11070"
"30371","ASI CK# 13278121"
"30372","JTR ACH"
"30373","Sinclair CK#11069"
"30374","JTR ACH"
"30377","Liberty CK# 56054028"
"30380","Frontline CK# 331341"
"30382","JTR CK# 9414"
"30385","ASI CK#13268236"
"30386","UPC CK#239518"
"30387","Ready5 CK#000407"
"30388","Frontline CK# 322370"
"30389","JTR ACH"
"30392","PRN ACH"
"30393","Edison CK#153253"
"30394","FL Penn CK#557262"
"30396","payment of $395.84 to the Inv 11087 + ($250.00 Service Call paid on 05/05/22)"
"30397","Olympus CK#0000211998"
"30398","PRN ACH"
"30401","Rytech CK# 5174"
"30402","All Claims CK#007922"
"30403","PRN ACH"
"30404","Damex CK# 82467"
"30405","PRN ACH"
"30406","JTR ACH"
"30408","PRN ACH"
"30410","PRN ACH"
"30411","Damex CK# 82467"
"30412","PRN ACH"
"30413","RR CK# 96654"
"30415","PRN ACH"
"30417","FL Penn CK#557262"
"30418","CAN ACH"
"30419","Centauri #0010024950"
"30420","Damex CK# 82467"
"30422","Slide CK# 0002012478"
"30423","All Claims CK# 007992"
"30424","CAN ACH"
"30426","ACH ALACRITY"
"30427","Wilbur ACH"
"30429","Edison CK# 154747"
"30433","UPC CK# 239132"
"30434","Direct Bill CC - 4% Processing fee = $50.00"
"30435","Damex CK# 82467"
"30436","S. SPB CK#3647841"
"30439","PRN ACH"
"30443","Direct Bill - CC"
"30444","JTR CK# 9414"
"30447","JTR ACH"
"30449","Sinclair CK#11108"
"30451","ServproSPB CK#3774200"
"30452","AI CK #0000687559"
"30454","JTR ACH"
"30455","JTR ACH"
"30456","JTR ACH"
"30457","JTR ACH"
"30458","Frontline CK#324470"
"30459","FRONTLINE CK#140516"
"30460","DKI CK#3002"
"30461","PRN ACH"
"30462","SECC ACH"
"30463","Frontline CK#332247"
"30467","JTR ACH"
"30468","JTR ACH"
"30471","FRONTLINE CK#325266"
"30472","David Tring CK#2022"
"30473","Alacrity ACH 2 pymts same day"
"30476","Recromax ACH"
"30477","Edison CK#155573"
"30479","Ready5 CK#000431"
"30481","Ready5 CK#000431"
"30483","ASI CK#1902045"
"30484","PRN ACH"
"30485","FL Pen CK# 560457"
"30486","ASI CK# 1909948"
"30487","FL Pen CK#559080"
"30488","ACH ALACRITY"
"30489","ACH ALACRITY"
"30490","SageSure CK#20000439"
"30491","Rytech CK# 5166"
"30492","SECC ACH"
"30494","FedNat CK #1288258"
"30496","Rytech CK# 5166"
"30497","Recromax ACH"
"30498","JTR ACH"
"30499","FL Pen CK#559518"
"30501","SECC ACH"
"30502","CAN ACH"
"30506","All Claims CK# 007992"
"30509","Sec1st # 555051"
"30511","CC 3522"
"30512","Security1st CK#555460"
"30514","Frontline CK# 325602"
"30517","PRN ACH"
"30522","J&R CK# 6492"
"30523","Alacrity Fee"
"30525","UPC CK# 243172"
"30526","Recromax ACH"
"30527","Alacrity Fee"
"30528","Frontline CK# 140634"
"30530","CAN ACH"
"30531","Direct Bill. -  $50 CC fee"
"30533","AMERICAN INTEGRITY CK#688223"
"30534","DENIED CLAIM..RECD $1500 LESS ALACRITY FEE"
"30536","First Onsite CK#29629"
"30537","AI CK# 0000690563"
"30540","FL Pen Ck# 559777"
"30541","Direct Bill CC ending 5405 - 4% Processing fee $52.29"
"30543","PRN ACH"
"30547","ACH ALACRITY"
"30548","ACH ALACRITY"
"30549","PRN ACH"
"30550","Sec 1st Ck# 556134"
"30553","FL Pen CK# 559702"
"30554","QB $1256.00 + CC Fee"
"30555","Damex CK# 82467"
"30556","PRN ACH"
"30558","Frontline CK# 329060"
"30559","AI CK# 0000688423"
"30561","JTR CK# 9414"
"30562","PRN ACH"
"30565","JTR CK# 9414"
"30567","ACH ALACRITY"
"30568","FL Pen CK# 560986"
"30580","Direct Bill CC ending 1028 - 4% Processing fee = $30.00"
"30585","JTR CK# 9414"
"30586","Sec 1st Ck# 556307"
"30587","FRONTLINE CK#326727"
"30588","All Claims CK# 007992"
"30590","Refund $1,300.00.  
The customer was PITA."
"30591","ATI CK# 475528"
"30592","ATI CK# 475528"
"30597","Sinclair CK# 11181"
"30598","FL Pen CK# 00561082"
"30599","Vault CK#1139007304"
"30601","Edison CK# 155208"
"30602","CC MASTERCARD****8881 + CC Fees"
"30603","Frontline CK#326321"
"30604","Edison CK# 154737"
"30607","ACH ALACRITY"
"30608","Recromax ACH"
"30610","Ready5 CK# 000456"
"30611","Security1st CK#555455"
"30613","ATI CK# 475528"
"30615","FL Pen CK# 560985"
"30616","Damex CK# 82580"
"30617","Sec1st CK#555322"
"30618","Frontline CK# 329891"
"30619","RR CK# 97490"
"30620","JTR CK# 9414"
"30621","JTR ACH"
"30622","JTR CK# 9414"
"30623","CC3668"
"30624","Damex CK# 82580"
"30625","FL Pen CK# 561402"
"30626","CC Visa1253"
"30627","CC visa8757"
"30628","JTR CK# 9414"
"30629","Edison CK#154541"
"30630","Direct Bill CC ending 7001"
"30631","Received $1500 minus $92.45 07/14"
"30632","Direct Bill CC ending 3018"
"30633","Direct Bill CC ending 7292"
"30634","RECD PARTIAL PAYMENT OF $750.00 LESS FEES VIA ACH ALACRITY..RECD APPROVAL FROM STEPHANIE TO PURSUE RB AS WE REDUCED OUR INVOICE TO PRICE LIST..
7/25 second pymt received"
"30635","FL PEN CK# 558602"
"30636","PRN ACH"
"30638","RR CK#97352"
"30639","Wire ServiceMaster"
"30641","Edison CK# 154539"
"30646","FL Pen CK#559779"
"30649","Damex CK# 82580"
"30654","Edison ck#154676"
"30657","Servpro Weston CK# 2866"
"30658","Direct Bill CC ending 3018"
"30659","Direct Bill CC ending 1728"
"30662","Damex CK# 82580"
"30663","Vault CK#1139007304"
"30664","Alacrity ACH"
"30667","SECC ACH"
"30668","Alacrity ACH"
"30669","RR CK#97352"
"30671","CC 8757"
"30672","Rytech CK# 5166"
"30675","CAN ACH"
"30676","FL Pen CK# 560822"
"30677","SECC ACH"
"30678","PRN ACH"
"30681","Sec First CK# 556072"
"30682","Ready 5 CK# 000486"
"30684","FL Pen CK# 560348"
"30685","CAN ACH"
"30686","FL Pen CK# 560351"
"30687","Frontline CK# 141161"
"30688","Slide CK# 0002012677"
"30689","CC 6322"
"30690","COMBINED PAYMENT W/ROOF TARP INVOICE.."
"30693","ATI CK# 475528"
"30694","Aeret ACH"
"30695","PRN ACH"
"30697","ACH ALACRITY"
"30698","SECC ACH"
"30701","PRN ACH"
"30702","Olympus CK#000022088"
"30703","PRN ACH"
"30705","JTR ACH"
"30707","Amica ACH"
"30709","PRN ACH"
"30710","Edison CK# 154748"
"30711","S. of SPB CK# 4201574"
"30712","Homeowner paid $1000.00 deductible by cc 06/08
Security 1st CK# 555626"
"30713","ACH ALACRITY"
"30714","PRN ACH"
"30715","JTR ACH"
"30717","Rytech CK# 5166"
"30719","Sec1st CK#555769"
"30721","Frontline CK# 327359"
"30724","SECC ACH"
"30725","FL Pen CK# 560391"
"30728","FL Pen CK# 560350"
"30730","JTR ACH"
"30731","Edison CK# 155115"
"30733","CC Amex 11053 + cc fee."
"30737","FL Pen CK# 560822"
"30738","Chubb CK#0006075559"
"30739","Sec 1st CK#557934"
"30740","Alacrity ACH"
"30741","Servpro Weston CK# 2866"
"30742","SECC ACH"
"30743","Edison CK# 156885"
"30744","Slide CK# 0002012344"
"30746","ASI CK# 13273647"
"30747","JTR ACH"
"30748","JTR ACH"
"30749","JTR ACH"
"30751","PRN ACH"
"30752","Edison Ck# 154677"
"30755","J&R CK# 6492"
"30756","SEC 1st CK#557976"
"30759","Edison CK# 155120"
"30760","Servpro Weston CK# 2866"
"30762","Damex CK# 82580"
"30763","Frontline CK# 329887"
"30764","Amica ACH"
"30767","PRN ACH"
"30768","CC Amex 11053 + cc fee."
"30770","Olympus CK#0000221062"
"30772","RR CK# 97397"
"30773","Alacrity ACH"
"30774","JTR ACH"
"30776","JTR ACH"
"30777","Servpro Naples CK# 1212"
"30779","FL Pen CK# 561403"
"30781","Edison CK# 154737"
"30783","JTR ACH"
"30787","Velocity CK#67081"
"30788","Recromax ACH"
"30789","Edison CK# 155121"
"30795","Sinclair CK# 11181"
"30797","Sec1st CK#555796 Tree $9595.79
Sec1st CK#555797 Tarp $2697.75"
"30800","CC Amex 11053 + cc fee."
"30801","PRN ACH"
"30802","CC 5042"
"30803","All Claims # 008025"
"30805","CC Amex 11053 + CC Fee"
"30806","AI CK# 0000689153"
"30807","OLYMPUS CK# 0000220248"
"30809","ACH ALACRITY"
"30811","Amex 12010 + CC Fee"
"30812","Frontline CK# 332598"
"30815","S. of SPB CK# 4198725"
"30818","Edison CK# 154678"
"30820","Safepoint CK# 4039974"
"30821","JTR ACH"
"30822","Sec First CK# 556072"
"30825","Edison CK#155520"
"30827","ACH ALACRITY"
"30828","Edison CK#155570"
"30829","Frontline CK# 142130"
"30832","Edison CK# 155519"
"30833","UWR CK# 3882415"
"30834","Sinclair CK# 11181"
"30835","Frontline CK#142702"
"30836","Digital card pymt cc 3958"
"30837","Frontline CK# 332646"
"30838","CC 3512"
"30839","PAID EST FEE UP FRONT VIA CC..SERVICES DECLINED AFTER INSPECTION OF ROOF ETC.."
"30841","Alacrity ACH"
"30842","Servpro Weston CK# 2866"
"30843","JTR ACH"
"30844","ATI CK# 475954"
"30850","ASI CK# 13277057"
"30852","Edison CK# 155639"
"30853","JTR ACH"
"30854","Damex CK# 99368"
"30856","Damex CK# 99368"
"30857","Edison CK# 155643"
"30860","Frontline CK# 330604"
"30862","Direct Bill CC ending 2145 - 4% Processing fee = $50.00"
"30863","AI CK# 0000690550"
"30868","AI CK#0000689192"
"30870","JTR ACH"
"30876","Slide CK# 0002012474"
"30879","Frontline CK# 329370"
"30880","ATI CK# 475954"
"30881","Sec 1st Ck# 556309"
"30882","All Claims CK# 007992"
"30884","Amex 12010 + CC Fee"
"30886","Sec 1st Ck# 556313"
"30893","Sinclair CK# 11181"
"30894","Sec 1st CK#556801"
"30896","PRN ACH"
"30897","Edison CK# 156486"
"30898","HC CC 2833"
"30899","Sec 1st Ck# 556312"
"30902","Harbor Claim CC 2954"
"30903","PRN ACH"
"30904","Direct Bill CC ending 9993 - 4% Processing fee = $22.00"
"30905","PRN ACH"
"30911","Sinclair CK# 11210"
"30912","Fl Pen CK# 562026"
"30919","QFB ACH"
"30920","JTR ACH"
"30922","JTR ACH"
"30925","ACH ALACRITY"
"30926","PRN ACH"
"30928","ACH ALACRITY"
"30929","Aeret ACH"
"30930","RR CK# 97956"
"30932","All Claims CK# 007992"
"30933","QFB ACH"
"30934","ASI CK# 13278837"
"30935","FL Pen CK# 561524"
"30937","Direct Bill CC ending 9493 - 4% Processing fee = $22.00"
"30939","AI CK# 0000689573"
"30942","Sec 1st Ck# 556509"
"30944","Amex 12010 + CC Fee"
"30945","deductible collected via cc.
Sec 1st CK# 557229"
"30947","Fireservice CK# 25197"
"30948","Damex CK# 82580"
"30950","Sec 1st # 557235"
"30951","JTR ACH"
"30953","CAN ACH"
"30954","Damex CK# 99368"
"30955","QFB ACH"
"30957","Sinclair CK# 11211"
"30958","URS CK# 4453"
"30960","State Farm CK# 455319"
"30966","Sec 1st # 557238"
"30967","CAN ACH"
"30968","PRN ACH"
"30969","URS CK# 4453"
"30971","Damex CK# 99368"
"30972","RR CK# 97955"
"30973","RR CK# 97865"
"30974","Harbor Claims CC 4798"
"30977","Amex 12010 + CC Fee"
"30982","Sec 1st CK#556661"
"30983","Sec 1st # 557244"
"30987","CC via QB"
"30988","JTR ACH"
"30990","ASI CK# 13278837"
"30992","CAN ACH"
"30993","First Priority Rest #1065"
"31000","Direct Bill CC ending 6773 - 4% Processing fee - $98.00"
"31001","Alacrity ACH"
"31002","UPC CK# 247073"
"31006","Alacrity ACH"
"31007","Edison CK# 155646"
"31008","PRN ACH"
"31009","JTR ACH"
"31010","JTR ACH"
"31011","JTR ACH"
"31012","Edison CK#156103"
"31013","Alacrity ACH - Fees applied to Job 31001"
"31024","Sec 1st CK#557934"
"31025","Aeret ACH"
"31026","JTR ACH"
"31027","JTR ACH"
"31028","AI CK# 0000689955"
"31029","CAN ACH"
"31030","Paid via CC.  No fees accessed."
"31031","Sec 1st # 557228"
"31032","Alacrity ACH"
"31033","Sec 1st CK#557664"
"31034","Sec 1st CK#556820"
"31035","Sec 1st CK#556821"
"31039","PRN ACH"
"31040","Sec 1st CK#557663"
"31041","CAN ACH"
"31042","Sec 1st # 557872"
"31043","Sec 1st CK#557934"
"31045","Received ASI CK# 13278890 $1463.23
ALL HO COULD AFFORD TO PAY $200.00 CK#1471"
"31049","HC CC 2192"
"31050","Direct Bill CC - 4% Processing fee =$14.00 (by Daiane)"
"31052","Sec 1st # 557253"
"31053","CAN ACH"
"31059","Sec 1st CK#557647"
"31062","HC CC 6010"
"31063","HC CC 7289"
"31064","Sec 1st CK# 556924"
"31065","Sec 1st CK#557648"
"31068","PRN ACH"
